"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T71","C",NA,NA,20000010,1408032143,"A","False","[[-8.624304, 41.179688999999996], [-8.624043, 41.179698], [-8.623629, 41.178978], [-8.624403000000001, 41.178015], [-8.625150000000001, 41.177006999999996], [-8.626149000000002, 41.176323], [-8.627391000000001, 41.175981], [-8.627634, 41.17593600000001], [-8.627642999999999, 41.175945], [-8.627642999999999, 41.175962999999996], [-8.627642999999999, 41.175972], [-8.628255, 41.17653000000001], [-8.628858000000001, 41.177817000000005], [-8.629416, 41.178969], [-8.629488, 41.17916700000001], [-8.629488, 41.179158], [-8.629488, 41.179158], [-8.629488, 41.179149], [-8.62947, 41.179149], [-8.628678, 41.179455000000004], [-8.625960000000001, 41.179779], [-8.624151, 41.180040000000005], [-8.62416, 41.180040000000005], [-8.622783000000002, 41.180310000000006], [-8.620884, 41.180958], [-8.620848, 41.180967], [-8.620848, 41.180958], [-8.620767, 41.180994000000005], [-8.621262, 41.181651], [-8.622486, 41.182992000000006], [-8.623557, 41.184675], [-8.624781, 41.186511], [-8.626032, 41.188419], [-8.627148, 41.19010200000001], [-8.628219000000001, 41.192468999999996], [-8.6283, 41.194944], [-8.627580000000002, 41.197545], [-8.627184, 41.200218], [-8.626986, 41.202468], [-8.624079, 41.202648], [-8.620641, 41.203250999999995], [-8.617239, 41.202297], [-8.613197999999999, 41.201136000000005], [-8.608968, 41.200497], [-8.604828, 41.19948], [-8.600966999999999, 41.198724], [-8.59689, 41.197500000000005], [-8.59266, 41.19669], [-8.589708, 41.196249], [-8.588637, 41.195375999999996], [-8.588538, 41.196942], [-8.586684, 41.199687000000004], [-8.583948000000001, 41.202639000000005], [-8.582454, 41.20704], [-8.579574000000001, 41.210865], [-8.57628, 41.214627], [-8.57502, 41.218848], [-8.573202, 41.222898], [-8.571672, 41.22681299999999], [-8.568971999999999, 41.230565999999996], [-8.566047000000001, 41.233788000000004], [-8.564400000000001, 41.237379000000004], [-8.564103, 41.240925000000004], [-8.564931000000001, 41.243967], [-8.566254, 41.246352], [-8.567973, 41.249871000000006], [-8.56827, 41.254433999999996], [-8.56647, 41.258988], [-8.564031, 41.263290000000005], [-8.56161, 41.26761], [-8.559792, 41.271831000000006], [-8.560674, 41.276367], [-8.560908, 41.280939000000004], [-8.558406, 41.285088], [-8.553384000000001, 41.28818400000001], [-8.548092, 41.290794], [-8.542431, 41.29360200000001], [-8.538884999999999, 41.297166000000004], [-8.537553, 41.30199], [-8.532774000000002, 41.304573], [-8.527923, 41.307057], [-8.525304, 41.311341000000006], [-8.520209999999999, 41.313726], [-8.516304, 41.31711000000001], [-8.516888999999999, 41.322024000000006], [-8.51751, 41.327019], [-8.514576, 41.331159], [-8.510031, 41.334372], [-8.507835, 41.338728], [-8.5059, 41.343417], [-8.506062, 41.34789899999999], [-8.506953000000001, 41.352318000000004], [-8.504658, 41.356053], [-8.501076, 41.358996000000005], [-8.499960000000002, 41.363334], [-8.501985000000001, 41.36769], [-8.503344, 41.371722], [-8.501661, 41.375673], [-8.500968, 41.380236000000004], [-8.497971, 41.384547], [-8.49501, 41.388768], [-8.495739, 41.393772], [-8.495982000000001, 41.398424999999996], [-8.493705, 41.402673], [-8.493426, 41.40666], [-8.495586, 41.410233000000005], [-8.494605, 41.41434600000001], [-8.493471, 41.418684], [-8.494434, 41.423345999999995], [-8.496882000000001, 41.427575999999995], [-8.497665, 41.43186], [-8.495892000000001, 41.436324], [-8.493516, 41.440725], [-8.492877, 41.445261], [-8.4906, 41.449275], [-8.488485, 41.453621999999996], [-8.483598, 41.456511], [-8.479017, 41.45971500000001], [-8.474562, 41.46288299999999], [-8.470638, 41.46545700000001], [-8.469207, 41.469111], [-8.465706, 41.471990999999996], [-8.461989, 41.474916], [-8.458911, 41.477994], [-8.460279, 41.481648], [-8.464590000000001, 41.48401500000001], [-8.466453000000001, 41.487669000000004], [-8.464707, 41.49146700000001], [-8.466183000000001, 41.495013], [-8.469927, 41.497992], [-8.472087, 41.502276], [-8.471745, 41.505911999999995], [-8.469099, 41.50628100000001], [-8.466579000000001, 41.50773], [-8.463528, 41.507892], [-8.459532000000001, 41.507712], [-8.454483, 41.507559], [-8.44992, 41.50797300000001], [-8.445888000000002, 41.507532], [-8.444529, 41.510132999999996], [-8.444600999999999, 41.513400000000004], [-8.444502000000002, 41.516712], [-8.445564, 41.520429], [-8.446203, 41.523911999999996], [-8.444349, 41.526720000000005], [-8.443161, 41.529410999999996], [-8.443494000000001, 41.531867999999996], [-8.445986999999999, 41.534478], [-8.444439, 41.537682], [-8.441721, 41.54039100000001], [-8.439552, 41.543361000000004], [-8.436950999999999, 41.546331], [-8.434773, 41.549139], [-8.432136, 41.551263], [-8.4312, 41.552514], [-8.429526, 41.55471], [-8.427708, 41.556698999999995], [-8.425044, 41.557392], [-8.42247, 41.558436], [-8.420364, 41.55980399999999], [-8.41851, 41.561018999999995], [-8.41581, 41.561748], [-8.413155000000001, 41.562009], [-8.410194, 41.562351], [-8.407521000000001, 41.561487], [-8.407476, 41.55887700000001], [-8.407305000000001, 41.557311], [-8.407143000000001, 41.55566400000001], [-8.407071, 41.55438600000001], [-8.406918000000001, 41.553027], [-8.406945, 41.552928], [-8.406954, 41.552901], [-8.406369, 41.552612999999994], [-8.40438, 41.553566999999994], [-8.401221000000001, 41.554899000000006], [-8.398629, 41.555925], [-8.396685, 41.556213], [-8.394237, 41.556015], [-8.39277, 41.557788], [-8.389935000000001, 41.55732], [-8.388342, 41.55557400000001], [-8.38584, 41.555565], [-8.385435000000001, 41.554071], [-8.383032, 41.553368999999996], [-8.381349, 41.551731], [-8.380485, 41.552676000000005], [-8.379926999999999, 41.553252], [-8.379675, 41.551928999999994], [-8.379414, 41.552811000000005], [-8.379144, 41.554269], [-8.378586000000002, 41.55534], [-8.378082000000001, 41.557023], [-8.377335, 41.558310000000006], [-8.376975, 41.557598999999996], [-8.377506, 41.55684300000001], [-8.377173, 41.556879], [-8.377524, 41.556465], [-8.37738, 41.555772000000005], [-8.377407, 41.555628], [-8.37729, 41.55566400000001], [-8.377119, 41.555952000000005], [-8.377056000000001, 41.556114], [-8.377047, 41.556114], [-8.376966, 41.556267], [-8.376921, 41.55639300000001], [-8.37693, 41.556419999999996], [-8.37693, 41.556419999999996], [-8.376921, 41.556419999999996], [-8.376894000000002, 41.55639300000001], [-8.376903, 41.556384], [-8.376903, 41.556402], [-8.376894000000002, 41.556375], [-8.376912, 41.55639300000001], [-8.376894000000002, 41.556357], [-8.376903, 41.55639300000001], [-8.376903, 41.55639300000001], [-8.376885, 41.556366000000004], [-8.376876000000001, 41.556375], [-8.376876000000001, 41.556384], [-8.376885, 41.55639300000001], [-8.376894000000002, 41.556384], [-8.376903, 41.556375], [-8.376885, 41.556384], [-8.376876000000001, 41.556375], [-8.376876000000001, 41.556384], [-8.376876000000001, 41.556375], [-8.376894000000002, 41.55639300000001], [-8.376903, 41.556402], [-8.376894000000002, 41.55639300000001], [-8.376903, 41.556402], [-8.376912, 41.556402], [-8.376894000000002, 41.55634800000001], [-8.376876000000001, 41.556339], [-8.376885, 41.556357], [-8.376885, 41.556357], [-8.376894000000002, 41.556357], [-8.376903, 41.55634800000001], [-8.376894000000002, 41.556357], [-8.376912, 41.55639300000001], [-8.37693, 41.55639300000001], [-8.376912, 41.556321], [-8.376903, 41.556321], [-8.376858, 41.556312000000005], [-8.376876000000001, 41.556339], [-8.376912, 41.556384], [-8.376921, 41.556402], [-8.376956999999999, 41.556429], [-8.376956999999999, 41.556429], [-8.376956999999999, 41.556419999999996], [-8.376966, 41.556402], [-8.376956999999999, 41.55639300000001], [-8.376921, 41.556366000000004], [-8.376921, 41.55639300000001], [-8.376921, 41.55639300000001], [-8.376921, 41.55639300000001], [-8.376921, 41.556384], [-8.376894000000002, 41.556357], [-8.376894000000002, 41.556366000000004], [-8.376921, 41.556366000000004], [-8.376956999999999, 41.556312000000005], [-8.376984, 41.556294], [-8.376993, 41.556312000000005], [-8.376975, 41.55633], [-8.376993, 41.556321], [-8.376966, 41.55633], [-8.376948, 41.556339], [-8.376956999999999, 41.55633], [-8.376948, 41.55633], [-8.37693, 41.556339], [-8.37693, 41.55634800000001], [-8.376921, 41.556366000000004], [-8.376912, 41.556375], [-8.376921, 41.556384], [-8.376912, 41.556375], [-8.376903, 41.556357], [-8.376921, 41.556366000000004], [-8.376921, 41.55639300000001], [-8.376912, 41.55639300000001], [-8.376912, 41.556375], [-8.376912, 41.556375], [-8.376894000000002, 41.556366000000004], [-8.376903, 41.556357], [-8.376885, 41.556357], [-8.376867, 41.55634800000001], [-8.376885, 41.556339], [-8.376894000000002, 41.55634800000001], [-8.376912, 41.556339], [-8.37693, 41.556303], [-8.376921, 41.556303], [-8.376903, 41.556312000000005], [-8.376876000000001, 41.556303], [-8.376849, 41.556285], [-8.376876000000001, 41.55633], [-8.376894000000002, 41.556357], [-8.376903, 41.556357], [-8.376903, 41.556357], [-8.376903, 41.556357], [-8.376903, 41.556339], [-8.376912, 41.556339], [-8.376912, 41.556339], [-8.376894000000002, 41.556321], [-8.376912, 41.55634800000001], [-8.376894000000002, 41.55634800000001], [-8.376903, 41.556339], [-8.37693, 41.556339], [-8.376939000000002, 41.556357], [-8.376921, 41.556339], [-8.376948, 41.556321], [-8.376956999999999, 41.55633], [-8.37693, 41.55634800000001], [-8.376948, 41.55634800000001], [-8.376939000000002, 41.55634800000001], [-8.376921, 41.556357], [-8.376912, 41.556384], [-8.37693, 41.556375], [-8.376921, 41.556366000000004], [-8.376912, 41.55634800000001], [-8.37693, 41.556339], [-8.376948, 41.55633], [-8.37693, 41.556357], [-8.376912, 41.556366000000004], [-8.376849, 41.55633], [-8.376822, 41.556339], [-8.37684, 41.55634800000001], [-8.376831000000001, 41.556375], [-8.376849, 41.55639300000001], [-8.376858, 41.556411], [-8.376867, 41.556411], [-8.376867, 41.556419999999996], [-8.376876000000001, 41.556419999999996], [-8.376894000000002, 41.556438], [-8.376876000000001, 41.556438], [-8.376885, 41.556429], [-8.376885, 41.556411], [-8.376921, 41.556419999999996], [-8.376939000000002, 41.556411], [-8.376921, 41.556402], [-8.376894000000002, 41.556375], [-8.376912, 41.556384], [-8.376885, 41.556384], [-8.376867, 41.556402], [-8.376858, 41.556411], [-8.376867, 41.556402], [-8.376867, 41.556375], [-8.376876000000001, 41.556438], [-8.376885, 41.556429], [-8.376876000000001, 41.556419999999996], [-8.376876000000001, 41.556429], [-8.376858, 41.556402], [-8.376876000000001, 41.556447], [-8.376831000000001, 41.556419999999996], [-8.376776999999999, 41.556438], [-8.376822, 41.556501], [-8.376813, 41.55648300000001], [-8.376732, 41.556447], [-8.376696, 41.556465], [-8.376768, 41.556492], [-8.376831000000001, 41.55648300000001], [-8.376867, 41.556456], [-8.376831000000001, 41.556411], [-8.376831000000001, 41.556411], [-8.376813, 41.556429], [-8.376831000000001, 41.556438], [-8.376849, 41.556419999999996], [-8.376831000000001, 41.556456], [-8.376813, 41.556438], [-8.376795000000001, 41.556438], [-8.376786000000001, 41.556429], [-8.376795000000001, 41.556411], [-8.376741, 41.556438], [-8.376776999999999, 41.556411], [-8.376804, 41.556402], [-8.376822, 41.556402], [-8.376858, 41.55639300000001], [-8.376858, 41.556429], [-8.376831000000001, 41.556447], [-8.37684, 41.556465], [-8.376867, 41.556384], [-8.376876000000001, 41.556375], [-8.376858, 41.556375], [-8.376858, 41.556366000000004], [-8.376831000000001, 41.556384], [-8.376831000000001, 41.556375], [-8.376849, 41.556375], [-8.376831000000001, 41.556384], [-8.376831000000001, 41.556384], [-8.376804, 41.55639300000001], [-8.376795000000001, 41.556419999999996], [-8.376804, 41.556402], [-8.376768, 41.556419999999996], [-8.376786000000001, 41.556419999999996], [-8.376822, 41.556375], [-8.376813, 41.556357], [-8.376804, 41.55634800000001], [-8.376813, 41.556357], [-8.376831000000001, 41.556366000000004], [-8.376858, 41.556375], [-8.376867, 41.556375], [-8.376867, 41.556366000000004], [-8.376858, 41.556375], [-8.376867, 41.556384], [-8.376867, 41.556384], [-8.376876000000001, 41.556384], [-8.376903, 41.556357], [-8.37693, 41.55633], [-8.376885, 41.55633], [-8.376885, 41.556366000000004], [-8.376903, 41.55634800000001], [-8.376912, 41.55633], [-8.376956999999999, 41.556366000000004], [-8.376939000000002, 41.556357], [-8.376903, 41.55633], [-8.376912, 41.556366000000004], [-8.376921, 41.556384], [-8.376939000000002, 41.556375], [-8.376939000000002, 41.556357], [-8.376921, 41.556321], [-8.376939000000002, 41.556321], [-8.376903, 41.556339], [-8.376939000000002, 41.556339], [-8.376966, 41.556366000000004], [-8.376975, 41.556357], [-8.376956999999999, 41.556357], [-8.376948, 41.55634800000001], [-8.37693, 41.556321], [-8.37693, 41.556321], [-8.376912, 41.55634800000001], [-8.376885, 41.55639300000001], [-8.376885, 41.556429], [-8.376903, 41.556438], [-8.376903, 41.556375], [-8.376912, 41.556339], [-8.376921, 41.556357], [-8.376876000000001, 41.55633], [-8.376849, 41.556339], [-8.376858, 41.556339], [-8.376903, 41.556366000000004], [-8.376858, 41.556321], [-8.376876000000001, 41.55634800000001], [-8.376867, 41.556366000000004], [-8.376831000000001, 41.55639300000001], [-8.376849, 41.55639300000001], [-8.376876000000001, 41.556339], [-8.376912, 41.556248999999994], [-8.376948, 41.556213], [-8.376912, 41.556321], [-8.376903, 41.556402], [-8.376903, 41.556411], [-8.376885, 41.556375], [-8.376885, 41.55634800000001], [-8.376885, 41.55634800000001], [-8.376885, 41.556357], [-8.376903, 41.556366000000004], [-8.376921, 41.556375], [-8.376939000000002, 41.556357], [-8.376948, 41.556366000000004], [-8.376921, 41.55639300000001], [-8.376921, 41.556411], [-8.376948, 41.55639300000001], [-8.376966, 41.556402], [-8.376966, 41.556384], [-8.376948, 41.556375], [-8.376939000000002, 41.55634800000001], [-8.37693, 41.556357], [-8.37693, 41.556366000000004], [-8.376939000000002, 41.556375], [-8.376939000000002, 41.556339], [-8.37693, 41.556357], [-8.376912, 41.556366000000004], [-8.376903, 41.556375]]"
"T72","C",NA,NA,20000004,1408037529,"A","False","[[-8.663877, 41.16366], [-8.663301, 41.163642], [-8.662473, 41.164227], [-8.660979000000001, 41.166], [-8.659422, 41.167863], [-8.658297, 41.169194999999995], [-8.65746, 41.17014], [-8.657243999999999, 41.170446], [-8.657243999999999, 41.170598999999996], [-8.658711, 41.171346], [-8.660115000000001, 41.172138000000004], [-8.660511, 41.173524], [-8.660718000000001, 41.175189], [-8.661015, 41.17557600000001], [-8.661033, 41.175558], [-8.661213, 41.175729000000004], [-8.661231, 41.17572], [-8.661339000000002, 41.175846], [-8.661402, 41.175954000000004], [-8.661411000000001, 41.175962999999996], [-8.661384000000002, 41.175981], [-8.661456000000001, 41.176062], [-8.661456000000001, 41.176062], [-8.661465, 41.176053], [-8.661465, 41.176053], [-8.661456000000001, 41.176053], [-8.661537000000001, 41.176152], [-8.661672000000001, 41.176305000000006], [-8.661798, 41.176458], [-8.66187, 41.176593000000004], [-8.661861, 41.176691999999996], [-8.661834, 41.176719], [-8.661762000000001, 41.176764], [-8.661375, 41.176827], [-8.660709, 41.176916999999996], [-8.660097, 41.176998000000005], [-8.659673999999999, 41.177051999999996], [-8.658764999999999, 41.177214000000006], [-8.658666, 41.177204999999994], [-8.65818, 41.177268000000005], [-8.657388, 41.177394], [-8.656659000000001, 41.177637000000004], [-8.656416, 41.1777], [-8.65629, 41.177744999999994], [-8.656065, 41.17779], [-8.655804, 41.177772000000004], [-8.655435, 41.178402], [-8.65701, 41.179419], [-8.657802, 41.180013], [-8.659809000000001, 41.181579], [-8.662338, 41.183631], [-8.664336, 41.18526], [-8.666883, 41.187321], [-8.670852, 41.189057999999996], [-8.675901, 41.189786999999995], [-8.679591000000002, 41.192118], [-8.682813, 41.19529500000001], [-8.686017, 41.198426999999995], [-8.689383, 41.201829], [-8.690292, 41.205807], [-8.690373000000001, 41.210199], [-8.690472, 41.21470800000001], [-8.691003, 41.218830000000004], [-8.692425, 41.222457], [-8.69445, 41.225939999999994], [-8.695197, 41.229603], [-8.695503, 41.233419000000005], [-8.695881, 41.23746], [-8.694675, 41.24117700000001], [-8.694306000000001, 41.244723], [-8.695737000000001, 41.248728], [-8.698698000000002, 41.252292], [-8.701137, 41.255874], [-8.701659000000001, 41.26009500000001], [-8.701452, 41.26428], [-8.701911, 41.268114], [-8.701785000000001, 41.272209000000004], [-8.699967, 41.27644800000001], [-8.698995, 41.280984], [-8.701101000000001, 41.285259], [-8.703783, 41.289075000000004], [-8.706186, 41.292936000000005], [-8.705619, 41.297139], [-8.702352, 41.299938000000004], [-8.699643, 41.30163], [-8.699058, 41.300847], [-8.700813, 41.302628999999996], [-8.702073, 41.304573], [-8.702748000000001, 41.305589999999995], [-8.703792, 41.307183], [-8.704647, 41.308488000000004], [-8.705349, 41.30973], [-8.706069000000001, 41.310621000000005], [-8.707527, 41.312816999999995], [-8.709021, 41.315058], [-8.709938999999999, 41.316408], [-8.71056, 41.316255], [-8.712072000000001, 41.315265], [-8.713782, 41.314608], [-8.715384, 41.31453600000001], [-8.71776, 41.313987000000004], [-8.719686000000001, 41.313519], [-8.720586, 41.314302], [-8.721882, 41.315850000000005], [-8.722521, 41.317398000000004], [-8.723259, 41.318415], [-8.723574000000001, 41.320224], [-8.724492, 41.322114], [-8.725589999999999, 41.324409], [-8.727156, 41.326578], [-8.728263, 41.328657], [-8.729766, 41.330565]]"
"T73","B",NA,15,20000334,1408039046,"A","False","[[-8.585595000000001, 41.148531], [-8.585676, 41.148666], [-8.585703, 41.148846], [-8.58582, 41.148962999999995], [-8.585955, 41.14897200000001], [-8.587026000000002, 41.149053], [-8.589357000000001, 41.149683], [-8.591895, 41.150385], [-8.593443, 41.150754], [-8.593416000000001, 41.150745], [-8.593407000000001, 41.150772]]"
"T74","C",NA,NA,20000256,1408038045,"A","False","[[-8.660421, 41.172516], [-8.660421, 41.172516], [-8.660286000000001, 41.172282], [-8.660142, 41.172084], [-8.660124000000001, 41.17207500000001], [-8.660313, 41.172426], [-8.660502000000001, 41.173623000000006], [-8.660709, 41.17520699999999], [-8.660592000000001, 41.175621], [-8.659457999999999, 41.176197], [-8.657765999999999, 41.176224000000005], [-8.656704000000001, 41.17599], [-8.655606, 41.176251], [-8.654814, 41.175855000000006], [-8.653761, 41.174991], [-8.653293000000001, 41.174991], [-8.652078000000001, 41.174991], [-8.651943, 41.17492800000001], [-8.651763, 41.174802], [-8.651673, 41.174739], [-8.650665, 41.173965], [-8.649792000000001, 41.173254], [-8.648298, 41.172066], [-8.647209, 41.171166], [-8.645967, 41.170167], [-8.644446, 41.168925], [-8.643474, 41.167044], [-8.641512, 41.16614400000001], [-8.640405000000001, 41.168178000000005], [-8.639019000000001, 41.169329999999995], [-8.637426, 41.170356], [-8.634555, 41.171364], [-8.631603, 41.172003000000004], [-8.628066, 41.17274999999999], [-8.624313, 41.173182000000004], [-8.620155, 41.173587], [-8.616078000000002, 41.174028], [-8.612559, 41.174451000000005], [-8.608986, 41.173812], [-8.607447, 41.172867000000004], [-8.606421000000001, 41.172165], [-8.605197, 41.171679000000005], [-8.60445, 41.171526], [-8.603334, 41.171409000000004], [-8.601336, 41.171192999999995], [-8.599401, 41.171211], [-8.598852, 41.171301], [-8.59788, 41.171490000000006], [-8.595863999999999, 41.171796], [-8.594973, 41.171715000000006], [-8.594127, 41.17133700000001], [-8.59293, 41.170508999999996], [-8.590878, 41.169194999999995], [-8.588565000000001, 41.167845], [-8.585541000000001, 41.166549], [-8.582804999999999, 41.16537], [-8.582193, 41.163471], [-8.581752000000002, 41.16321000000001], [-8.581644, 41.16321000000001], [-8.581517999999999, 41.16321000000001], [-8.581392000000001, 41.16323700000001], [-8.580888000000002, 41.163588], [-8.580654000000001, 41.163903000000005], [-8.579943, 41.16402], [-8.578791, 41.164749], [-8.577396, 41.165667000000006], [-8.577072000000001, 41.166198], [-8.576955000000002, 41.166396], [-8.576946, 41.166405000000005], [-8.576946, 41.166405000000005], [-8.576937, 41.166414], [-8.576784, 41.166621], [-8.576019, 41.167179], [-8.574714, 41.16783600000001], [-8.573526, 41.168754], [-8.572113000000002, 41.169375], [-8.5707, 41.16992400000001], [-8.570601, 41.169717000000006]]"
"T75","B",NA,47,20000349,1412064770,"A","False","[[-8.654733, 41.173542000000005], [-8.654724, 41.17356899999999], [-8.65476, 41.17356], [-8.654814, 41.173505999999996], [-8.655336, 41.172849], [-8.655444000000001, 41.172768], [-8.655318000000001, 41.17274999999999], [-8.65521, 41.17274999999999], [-8.655201000000002, 41.172759000000006], [-8.655192, 41.172759000000006], [-8.655192, 41.172776999999996], [-8.654957999999999, 41.17311900000001], [-8.654202, 41.17401900000001], [-8.653455, 41.174856], [-8.652996, 41.175009], [-8.652672, 41.174937], [-8.652438, 41.174918999999996], [-8.652357, 41.17492800000001], [-8.652078000000001, 41.17498200000001], [-8.651997, 41.17498200000001], [-8.650827, 41.174118], [-8.648748, 41.17248], [-8.646507, 41.17066199999999], [-8.644032000000001, 41.16861], [-8.641818, 41.166810000000005], [-8.640134999999999, 41.165379], [-8.640018, 41.165154], [-8.64, 41.165028], [-8.639973, 41.164911000000004], [-8.639702999999999, 41.164677], [-8.639559, 41.164641], [-8.639361000000001, 41.164632], [-8.639235000000001, 41.164632], [-8.639199000000001, 41.164632], [-8.639127, 41.164623000000006], [-8.637849, 41.164551], [-8.636985, 41.164452], [-8.636985, 41.164443], [-8.636994000000001, 41.164434], [-8.636409, 41.16428100000001], [-8.634672, 41.163705], [-8.633691, 41.163345], [-8.633025, 41.162535000000005], [-8.632233000000001, 41.161554], [-8.631666, 41.160879], [-8.630766, 41.15975400000001], [-8.630514, 41.159456999999996], [-8.630325000000001, 41.159277], [-8.629866000000002, 41.158656], [-8.630234999999999, 41.158116], [-8.630037, 41.157477], [-8.629695, 41.157153], [-8.628714, 41.157027], [-8.628453, 41.157126000000005], [-8.628174000000001, 41.157378], [-8.627417999999999, 41.15756700000001], [-8.627094, 41.15751300000001], [-8.627049, 41.157522], [-8.626932, 41.157477], [-8.626221000000001, 41.157422999999994], [-8.625096000000001, 41.157261000000005], [-8.625051000000001, 41.157243], [-8.625015, 41.157234], [-8.625825, 41.157414], [-8.627193, 41.157684], [-8.627247, 41.157630000000005], [-8.627229, 41.157585000000005], [-8.627238, 41.157648]]"
"T76","C",NA,NA,20000675,1412065616,"A","False","[[-8.626788000000001, 41.17311900000001], [-8.626158, 41.171427], [-8.626104000000002, 41.171247], [-8.626077, 41.170977], [-8.625879, 41.170410000000004], [-8.626032, 41.170428], [-8.625942, 41.170104], [-8.625753, 41.169644999999996], [-8.625636, 41.169636], [-8.625618, 41.169492], [-8.625627000000001, 41.169419999999995]]"
"T77","B",NA,23,20000010,1412065748,"A","False","[[-8.612361000000002, 41.145858000000004], [-8.611866, 41.146002]]"
"T78","C",NA,NA,20000224,1412065216,"A","False","[[-8.660421, 41.150006999999995], [-8.660349, 41.150034000000005], [-8.660349, 41.150043000000004], [-8.66034, 41.150043000000004], [-8.660331000000001, 41.150043000000004], [-8.660169000000002, 41.150052], [-8.660268, 41.150043000000004], [-8.660313, 41.15007], [-8.66034, 41.15007], [-8.660654999999998, 41.150141999999995], [-8.659908000000001, 41.150547], [-8.657802, 41.150960999999995], [-8.654661, 41.15214900000001], [-8.652303, 41.152194], [-8.650791, 41.153283], [-8.650197, 41.153769000000004], [-8.648864999999999, 41.154137999999996], [-8.648253, 41.15412], [-8.646866999999999, 41.154227999999996], [-8.646093, 41.154273], [-8.646002999999999, 41.154264], [-8.647065000000001, 41.15423700000001], [-8.647281, 41.154129000000005], [-8.647254, 41.15412], [-8.647236, 41.154165000000006], [-8.6472, 41.154192], [-8.647209, 41.154192], [-8.647217999999999, 41.154201], [-8.647245, 41.15423700000001], [-8.647299, 41.154227999999996], [-8.647236, 41.154282], [-8.647533, 41.154219000000005], [-8.648055, 41.15439000000001]]"
"T79","C",NA,NA,20000901,1412065607,"A","False","[[-8.609238, 41.18025600000001], [-8.609390999999999, 41.183622], [-8.609328000000001, 41.184504], [-8.606358, 41.184396], [-8.604612, 41.184], [-8.60454, 41.184009], [-8.604369, 41.184], [-8.602686, 41.183451000000005], [-8.600346, 41.182866], [-8.59878, 41.182424999999995], [-8.5977, 41.182145999999996], [-8.596808999999999, 41.184062999999995]]"
"T80","C",NA,NA,20000488,1412064425,"A","False","[[-8.656344, 41.175477], [-8.656317, 41.17548600000001], [-8.656299, 41.175468], [-8.656299, 41.17545], [-8.656281000000002, 41.17545], [-8.656317, 41.175459000000004], [-8.656335, 41.175441000000006], [-8.65629, 41.175468], [-8.656299, 41.175477], [-8.656254, 41.175459000000004], [-8.6562, 41.175324], [-8.655633, 41.174451000000005], [-8.655047999999999, 41.173362], [-8.654976, 41.173128], [-8.654957999999999, 41.173137], [-8.654931, 41.173137], [-8.654949, 41.173137], [-8.654967000000001, 41.173055999999995], [-8.656074, 41.171994], [-8.656524, 41.171417999999996], [-8.656578, 41.171373], [-8.657172, 41.170608], [-8.658153, 41.169419999999995], [-8.659116000000001, 41.168241], [-8.660205, 41.166945000000005], [-8.660915999999999, 41.166081], [-8.661573, 41.165307000000006], [-8.662221, 41.164542000000004], [-8.662724999999998, 41.163939], [-8.662716, 41.163903000000005], [-8.662707, 41.163903000000005], [-8.662572, 41.163822], [-8.662491, 41.163795], [-8.662464, 41.163813], [-8.662509, 41.163786], [-8.663238, 41.163165], [-8.663732999999999, 41.162310000000005], [-8.664885, 41.16175200000001], [-8.665704, 41.161581000000005], [-8.667072, 41.161455], [-8.667954, 41.161131000000005], [-8.669826, 41.161113], [-8.67123, 41.161545], [-8.672499, 41.161014], [-8.673354, 41.160744], [-8.674722000000001, 41.160042000000004], [-8.677097999999999, 41.15907000000001], [-8.678799000000001, 41.158485], [-8.680275, 41.158134000000004], [-8.680976999999999, 41.158971], [-8.680986, 41.158989], [-8.681013, 41.158989], [-8.681022, 41.15898000000001], [-8.681022, 41.158989], [-8.681022, 41.158998], [-8.681022, 41.159079], [-8.681472000000001, 41.160348], [-8.679852000000002, 41.16096], [-8.678160000000002, 41.16175200000001], [-8.676756000000001, 41.162535000000005], [-8.67573, 41.16293100000001], [-8.674884, 41.162886], [-8.673489, 41.162544000000004], [-8.672346, 41.162237999999995], [-8.670897, 41.161509], [-8.669115, 41.16106800000001], [-8.667522, 41.161311], [-8.666253000000001, 41.161554], [-8.664417, 41.161986], [-8.663814, 41.162301], [-8.663742000000001, 41.162319000000004], [-8.663247000000002, 41.162832], [-8.662626000000001, 41.163993000000005], [-8.661474, 41.165388], [-8.660025000000001, 41.16716099999999], [-8.658629999999999, 41.168853], [-8.657892, 41.169689999999996], [-8.657865000000001, 41.169644999999996], [-8.657415, 41.17021200000001], [-8.656389, 41.171463]]"
